ext_id,ontology,title,image_link,predicted_ontology 
365550214,male>Shorts,Levi's 511 Slim Cut-Off Shorts,https://lsco.scene7.com/is/image/lsco/Levis/clothing/365550214-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>shorts
378630016,male>Socks,Levi's Regular Cut Socks (2 Pack),https://lsco.scene7.com/is/image/lsco/Levis/clothing/378630016-front-pdp.jpg?$pdp_desktop_full$,unisex>underwear_&_socks>socks
374600010,female>Belts,Levi's Leopard Print Belt,https://lsco.scene7.com/is/image/lsco/Levis/clothing/374600010-front-pdp.jpg?$pdp_desktop_full$,unisex>accessories>belts
658240312,male>Shirts,Levi's Sunset One Pocket Shirt,https://lsco.scene7.com/is/image/lsco/Levis/clothing/658240312-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>shirts
380160120,male>Belts,Levi's Armstrong Performance Stretch Belt,https://lsco.scene7.com/is/image/lsco/Levis/clothing/380160120-front-pdp.jpg?$pdp_desktop_full$,unisex>accessories>belts
375010010,male>Jeans,Levi's 1937 501 Vintage Jeans,https://lsco.scene7.com/is/image/lsco/Levis/clothing/375010010-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>jeans>others
192920009,female>Dresses,Levi's Iconic Western Dress,https://lsco.scene7.com/is/image/lsco/Levis/clothing/192920009-front-pdp.jpg?$pdp_desktop_full$,women>dresses>others
362460000,female>Jeans,Levi's Knotted Taper Jean (Plus),https://lsco.scene7.com/is/image/lsco/Levis/clothing/362460000-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>jeans>others
373410016,female>Overalls,Levi's Girls 7-16 Boyfriend Shortall,https://lsco.scene7.com/is/image/lsco/H1-18/clothing/373410016-front-pdp.jpg?$pdp_desktop_full$,girls>bottomwear>others
579600004,male>Tank Tops,Levis Graphic Tank,https://lsco.scene7.com/is/image/lsco/LSCO/clothing/579600004-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>tanks
237780006,male>Shorts,Levi's 541 Athletic Fit Shorts,https://lsco.scene7.com/is/image/lsco/2015067/clothing/237780006-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>shorts
163650063,male>JeanJacketsandTruckers,Levi's Sherpa Trucker Jacket,https://lsco.scene7.com/is/image/lsco/Levis/clothing/163650063-front-pdp.jpg?$pdp_desktop_full$,unisex>outerwear>jackets&coats>others
225380021,male>TShirts,Levi's Longsleeve Graphic Tee T-Shirt,https://lsco.scene7.com/is/image/lsco/Levis/clothing/225380021-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>tshirts
381790007,male>JeanJacketsandTruckers,Levi's Little Boys 4-7x Trucker Jacket,https://lsco.scene7.com/is/image/lsco/Levis/clothing/381790007-front-pdp.jpg?$pdp_desktop_full$,boys>outerwear>jackets&coats>others
378630001,male>Socks,Levi's Regular Cut Socks (2 Pack),https://lsco.scene7.com/is/image/lsco/Levis/clothing/378630001-front-pdp.jpg?$pdp_desktop_full$,unisex>underwear_&_socks>socks
374900164,male>TShirts,Toddler Boys 2T-4T Levi's Long Sleeve Graphic Tee T-Shirt,https://lsco.scene7.com/is/image/lsco/Levis/clothing/374900164-front-pdp.jpg?$pdp_desktop_full$,baby>topwear>tshirts
349810000,female>Dresses,Levi's Magdalenda Dress,https://lsco.scene7.com/is/image/lsco/Levis/clothing/349810000-front-pdp.jpg?$pdp_desktop_bottoms$,women>dresses>others
381810031,male>Shirts,Levi's Toddler Boys 2T-4T Barstow Western Shirt Chambray,https://lsco.scene7.com/is/image/lsco/Levis/clothing/381810031-front-pdp.jpg?$pdp_desktop_full$,baby>topwear>shirts
374900148,male>TShirts,Boys 8-20 Levi's Long Sleeve Graphic Tee T-Shirt,https://lsco.scene7.com/is/image/lsco/Levis/clothing/374900148-front-pdp.jpg?$pdp_desktop_full$,boys>topwear>tshirts
347220000,female>Jackets,Levi's Petra Military Jacket,https://lsco.scene7.com/is/image/lsco/Levis/clothing/347220000-front-pdp.jpg?$pdp_desktop_full$,unisex>outerwear>jackets&coats>others
55100703,male>Jeans,Levi's 510 Skinny Fit Jeans,https://lsco.scene7.com/is/image/lsco/Levis/clothing/055100703-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>jeans>skinny
211980045,male>Shirts,Levi's NBA Plaid Western Shirt Chambray,https://lsco.scene7.com/is/image/lsco/Levis/clothing/211980045-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>shirts
299450013,female>JeanJacketsandTruckers,Levi's Original Trucker Jacket,https://lsco.scene7.com/is/image/lsco/Levis/clothing/299450013-front-pdp.jpg?$pdp_desktop_full$,unisex>outerwear>jackets&coats>others
381310003,female>Belts,Levi's Summer Web Belt,https://lsco.scene7.com/is/image/lsco/Levis/clothing/381310003-front-pdp.jpg?$pdp_desktop_full$,unisex>accessories>belts
372620024,male>Shorts,Levi's Toddler Boys 2T-4T 511 Performance Shorts,https://lsco.scene7.com/is/image/lsco/H1-18/clothing/372620024-front-pdp.jpg?$pdp_desktop_full$,baby>activewear>shorts
374900204,male>TShirts,Levi's Boys 8-20 Graphic Tee T-Shirt,https://lsco.scene7.com/is/image/lsco/H1-18/clothing/374900204-front-pdp.jpg?$pdp_desktop_full$,boys>topwear>tshirts
236490006,female>Jeans,Levi's 415 Classic Boot Cut Jeans (Plus),https://lsco.scene7.com/is/image/lsco/Levis/clothing/236490006-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>jeans>others
360460002,male>Sweaters,Levi's Ribbed Crew Sweater,https://lsco.scene7.com/is/image/lsco/Levis/clothing/360460002-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>sweaters
284960001,male>JeanJacketsandTruckers,Levi's MLB Denim Trucker Jacket,https://lsco.scene7.com/is/image/lsco/Levis/clothing/284960001-front-pdp.jpg?$pdp_desktop_full$,unisex>outerwear>jackets&coats>denim
394370001,male>Pants,Levis Skateboarding Easy Pant,https://lsco.scene7.com/is/image/lsco/Levis/clothing/394370001-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>pants>others
383450002,female>Scarves,Levi's Mini Rose Scarf,https://lsco.scene7.com/is/image/lsco/Levis/clothing/383450002-front-pdp.jpg?$pdp_desktop_full$,unisex>accessories>scarves
380220006,male>Hats,Levi's Striped Beanie,https://lsco.scene7.com/is/image/lsco/Levis/clothing/380220006-front-pdp.jpg?$pdp_desktop_full$,unisex>accessories>hats>beanie
658160258,male>Shirts,Levi's Barstow Western Shirt Chambray,https://lsco.scene7.com/is/image/lsco/Levis/clothing/658160258-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>shirts
363120003,female>Jeans,Levi's 715 Vintage Boot Cut Jeans,https://lsco.scene7.com/is/image/lsco/Levis/clothing/363120003-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>jeans>others
398750000,female>Jackets,Levi's Matilda Rain Parka,https://lsco.scene7.com/is/image/lsco/Levis/clothing/398750000-front-pdp.jpg?$pdp_desktop_full$,unisex>outerwear>jackets&coats>parka
186720081,female>TShirts,Levi's Perfect Pocket Tee T-Shirt,https://lsco.scene7.com/is/image/lsco/Levis/clothing/186720081-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>tshirts
361180001,female>JeanJacketsandTruckers,Levi's Orange Tab Sherpa Trucker Jacket,https://lsco.scene7.com/is/image/lsco/Levis/clothing/361180001-front-pdp.jpg?$pdp_desktop_full$,unisex>outerwear>jackets&coats>others
381040024,male>Shoes,Levi's June Slip On Sandal,https://lsco.scene7.com/is/image/lsco/Levis/clothing/381040024-front-pdp.jpg?$pdp_desktop_full$,unisex>shoes>athletic_sneakers>slipon
380210053,male>Hats,Levis Logo Flex Fit Hat,https://lsco.scene7.com/is/image/lsco/Levis/clothing/380210053-front-pdp.jpg?$pdp_desktop_full$,unisex>accessories>hats>others
361360010,female>JeanJacketsandTruckers,Levi's Original Sherpa Trucker Jacket,https://lsco.scene7.com/is/image/lsco/Levis/clothing/361360010-front-pdp.jpg?$pdp_desktop_full$,unisex>outerwear>jackets&coats>others
5140920,male>Jeans,Levi's 514 Straight Fit Stretch Jeans,https://lsco.scene7.com/is/image/lsco/Levis/clothing/005140920-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>jeans>straight
345052111,male>Shorts,Levi's 505 Regular Fit Shorts,https://lsco.scene7.com/is/image/lsco/Levis/clothing/345052111-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>shorts
360150009,male>TShirts,Levi's Long Sleeve Graphic Tee T-Shirt,https://lsco.scene7.com/is/image/lsco/Levis/clothing/360150009-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>tshirts
5052765,male>Pants,Levi's 505 Regular Fit Corduroy Pants,https://lsco.scene7.com/is/image/lsco/Levis/clothing/005052765-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>pants>corduroy
224910308,male>TShirts,Levi's Classic Graphic Tee T-Shirt,https://lsco.scene7.com/is/image/lsco/Levis/clothing/224910308-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>tshirts
276850008,male>Jackets,Levi's MLB Club Coat,https://lsco.scene7.com/is/image/lsco/Levis/clothing/276850008-front-pdp.jpg?$pdp_desktop_full$,unisex>outerwear>jackets&coats>others
284960006,male>JeanJacketsandTruckers,Levi's MLB Denim Trucker Jacket,https://lsco.scene7.com/is/image/lsco/Levis/clothing/284960006-front-pdp.jpg?$pdp_desktop_full$,unisex>outerwear>jackets&coats>denim
658160239,male>Shirts,Levi's Barstow Western Shirt Chambray,https://lsco.scene7.com/is/image/lsco/Levis/clothing/658160239-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>shirts
477360012,male>Shirts,Levis MLB Chambray Patch Shirt,https://lsco.scene7.com/is/image/lsco/Levis/clothing/477360012-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>shirts
380100024,male>Bags,Levis Everyday Gym Bag,https://lsco.scene7.com/is/image/lsco/Levis/clothing/380100024-front-pdp.jpg?$pdp_desktop_full$,unisex>bags>gym_bags
196270042,female>Jeans,Levi's 312 Shaping Slim Jeans,https://lsco.scene7.com/is/image/lsco/Levis/clothing/196270042-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>jeans>others
248770008,male>Pants,Levi's 541 Athletic Fit Cargo Pants,https://lsco.scene7.com/is/image/lsco/Levis/clothing/248770008-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>pants>cargo
276850002,male>Jackets,Levi's MLB Club Coat,https://lsco.scene7.com/is/image/lsco/Levis/clothing/276850002-front-pdp.jpg?$pdp_desktop_full$,unisex>outerwear>jackets&coats>others
380980004,male>Shoes,Levi's Emerson Denim Boots,https://lsco.scene7.com/is/image/lsco/Levis/clothing/380980004-front-pdp.jpg?$pdp_desktop_full$,unisex>bottomwear>jeans>bootcut
380990002,male>Shoes,Levi's Perris Oxford Sneaker,https://lsco.scene7.com/is/image/lsco/Levis/clothing/380990002-front-pdp.jpg?$pdp_desktop_full$,unisex>shoes>athletic_sneakers>others
265720033,male>TShirts,Levi's Classic Graphic Tee T-Shirt,https://lsco.scene7.com/is/image/lsco/Levis/clothing/265720033-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>tshirts
658260135,male>Shirts,Levi's Short Sleeve Sunset One Pocket Shirt,https://lsco.scene7.com/is/image/lsco/Levis/clothing/658260135-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>shirts
296420003,female>Shirts,Levi's Betty Shirt,https://lsco.scene7.com/is/image/lsco/Levis/clothing/296420003-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>shirts
284960038,male>JeanJacketsandTruckers,Levi's NFL Denim Trucker Jacket,https://lsco.scene7.com/is/image/lsco/Levis/clothing/284960038-front-pdp.jpg?$pdp_desktop_full$,unisex>outerwear>jackets&coats>denim
348180003,female>Sweaters,Levi's Zip Front Cardi Sweater,https://lsco.scene7.com/is/image/lsco/Levis/clothing/348180003-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>sweaters
373910092,female>TShirts,Levi's Toddler Girls 2T-4T Graphic Tee T-Shirt,https://lsco.scene7.com/is/image/lsco/H1-18/clothing/373910092-front-pdp.jpg?$pdp_desktop_full$,baby>topwear>tshirts
359850011,male>Sweatshirts,Levi's Original Crewneck Sweatshirt,https://lsco.scene7.com/is/image/lsco/Levis/clothing/359850011-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>sweatshirts
523660000,female>Shortalls,Levi's Shortalls (Plus),https://lsco.scene7.com/is/image/lsco/Levis/clothing/523660000-front-pdp.jpg?$pdp_desktop_full$,
361970025,female>Jeans,Levi's 501 Taper Jeans,https://lsco.scene7.com/is/image/lsco/Levis/clothing/361970025-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>jeans>others
394280000,female>Shirts,Levi's Sleeveless Sidney Button Back Shirt,https://lsco.scene7.com/is/image/lsco/Levis/clothing/394280000-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>shirts
45112299,male>Jeans,Levis Made in the USA 511 Slim Fit Jeans,https://lsco.scene7.com/is/image/lsco/Levis/clothing/045112299-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>jeans>others
563840002,male>Sweatshirts,Levis MLB Pullover Hoodie,https://lsco.scene7.com/is/image/lsco/Levis/clothing/563840002-front-pdp.jpg?$pdp_desktop_full$,unisex>outerwear>hoodies
392910001,male>Jeans,Levis SilverTab Carpenter Jeans,https://lsco.scene7.com/is/image/lsco/Levis/clothing/392910001-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>jeans>others
177800023,female>Jeans,Levi's 710 Hypersculpt Super Skinny Jeans,https://lsco.scene7.com/is/image/lsco/Levis/clothing/177800023-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>jeans>skinny
378810007,female>Socks,Levi's Short Sport Socks,https://lsco.scene7.com/is/image/lsco/Levis/clothing/378810007-front-pdp.jpg?$pdp_desktop_full$,unisex>activewear>shorts
178950034,male>Sweatshirts,Levi's Graphic Crewneck Sweatshirt,https://lsco.scene7.com/is/image/lsco/Levis/clothing/178950034-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>sweatshirts
223690036,male>TShirts,Levi's Classic Graphic Tee T-Shirt,https://lsco.scene7.com/is/image/lsco/Levis/clothing/223690036-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>tshirts
224910387,male>TShirts,Levi's x Peanuts Classic Graphic Tee T-Shirt,https://lsco.scene7.com/is/image/lsco/Levis/clothing/224910387-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>tshirts
232510015,male>Shorts,Levi's Carrier Cargo Shorts,https://lsco.scene7.com/is/image/lsco/Levis/clothing/232510015-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>shorts
194920033,male>Sweatshirts,Levi's Graphic Crewneck Sweatshirt,https://lsco.scene7.com/is/image/lsco/Levis/clothing/194920033-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>sweatshirts
195870072,male>Shirts,Levi's Classic Worker Shirt,https://lsco.scene7.com/is/image/lsco/Levis/clothing/195870072-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>shirts
193420070,male>TShirts,Levi's Classic Pocket Tee T-Shirt,https://lsco.scene7.com/is/image/lsco/Levis/clothing/193420070-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>tshirts
361970003,female>Jeans,Levi's 501 Taper Jeans,https://lsco.scene7.com/is/image/lsco/Levis/clothing/361970003-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>jeans>others
346240000,female>Shirts,Levi's Lara Top,https://lsco.scene7.com/is/image/lsco/Levis/clothing/346240000-front-pdp.jpg?$pdp_desktop_full$,women>topwear>others
155010010,male>Jeans,Levi's 1915 501 Vintage Jeans,https://lsco.scene7.com/is/image/lsco/Levis/clothing/155010010-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>jeans>others
188820046,female>Jeans,Levi's 721 High Rise Skinny Jeans,https://lsco.scene7.com/is/image/lsco/Levis/clothing/188820046-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>jeans>skinny
372570008,male>Jeans,Levi's Boys 8-20 514 Slim Straight Jeans,https://lsco.scene7.com/is/image/lsco/Levis/clothing/372570008-front-pdp.jpg?$pdp_desktop_full$,boys>bottomwear>jeans>straight
348060005,female>TShirts,Levi's Mara Tee T-Shirt,https://lsco.scene7.com/is/image/lsco/Levis/clothing/348060005-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>tshirts
297690003,female>TShirts,Levi's Logo Raglan Tee T-Shirt,https://lsco.scene7.com/is/image/lsco/Levis/clothing/297690003-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>tshirts
374900150,male>TShirts,Boys 8-20 Levi's Graphic Tee T-Shirt,https://lsco.scene7.com/is/image/lsco/Levis/clothing/374900150-front-pdp.jpg?$pdp_desktop_full$,boys>topwear>tshirts
658240319,male>Shirts,Levi's Sunset One Pocket Shirt,https://lsco.scene7.com/is/image/lsco/Levis/clothing/658240319-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>shirts
212310040,female>Shirts,Levi's NFL Plaid Western Shirt Chambray,https://lsco.scene7.com/is/image/lsco/Levis/clothing/212310040-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>shirts
354790001,male>Jackets,Levi's 3-In-1 Fishtail Parka,https://lsco.scene7.com/is/image/lsco/Levis/clothing/354790001-front-pdp.jpg?$pdp_desktop_full$,unisex>outerwear>jackets&coats>parka
227910026,female>Jeans,Levi's Mile High Super Skinny Jeans,https://lsco.scene7.com/is/image/lsco/Levis/clothing/227910026-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>jeans>skinny
45112740,male>Jeans,Levi's 511 Slim Fit Stretch Jeans,https://lsco.scene7.com/is/image/lsco/Levis/clothing/045112740-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>jeans>others
188810203,female>Jeans,Levi's 711 Skinny Jeans,https://lsco.scene7.com/is/image/lsco/Levis/clothing/188810203-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>jeans>skinny
394170009,female>Tank Tops,Levi's Ashbury Pocket Tank,https://lsco.scene7.com/is/image/lsco/Levis/clothing/394170009-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>tanks
177800036,female>Jeans,Levi's 710 Super Skinny Jeans,https://lsco.scene7.com/is/image/lsco/Levis/clothing/177800036-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>jeans>skinny
505690028,female>Jeans,Levi's 1967 505 Customized Vintage Jeans,https://lsco.scene7.com/is/image/lsco/Levis/clothing/505690028-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>jeans>others
45112613,male>Jeans,Levi's 511 Slim Fit Stretch Jeans,https://lsco.scene7.com/is/image/lsco/Levis/clothing/045112613-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>jeans>others
548650001,female>Pants,Levi's Drawstring Beach Pant,https://lsco.scene7.com/is/image/lsco/Levis/clothing/548650001-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>pants>others
349720001,female>Shirts,Levi's Agatha Top,https://lsco.scene7.com/is/image/lsco/Levis/clothing/349720001-front-pdp.jpg?$pdp_desktop_full$,women>topwear>others
374260025,female>JeanJacketsandTruckers,Levi's Toddler Girls 2T-4T Denim Trucker Jacket,https://lsco.scene7.com/is/image/lsco/H1-18/clothing/374260025-front-pdp.jpg?$pdp_desktop_full$,baby>outerwear>jackets&coats>denim
373500041,female>Jeans,Levi's Girls 7-16 710 Super Skinny Jeans (Plus),https://lsco.scene7.com/is/image/lsco/Levis/clothing/373500041-front-pdp.jpg?$pdp_desktop_full$,girls>bottomwear>jeans>skinny
355540006,female>Shirts,Levi's Short Sleeve Western Shirt Chambray,https://lsco.scene7.com/is/image/lsco/Levis/clothing/355540006-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>shirts
565350008,female>Polos,Levis MLB Rugby Polo Shirt,https://lsco.scene7.com/is/image/lsco/Levis/clothing/565350008-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>shirt
296690007,female>Tank Tops,Levi's On Tour Tank,https://lsco.scene7.com/is/image/lsco/Levis/clothing/296690007-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>tanks
374900132,male>TShirts,Boys 8-20 Levi's Logo Tee T-Shirt,https://lsco.scene7.com/is/image/lsco/Levis/clothing/374900132-front-pdp.jpg?$pdp_desktop_full$,boys>topwear>tshirts
296690008,female>Tank Tops,Levi's On Tour Tank,https://lsco.scene7.com/is/image/lsco/Levis/clothing/296690008-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>tanks
219770045,male>Shirts,Levi's Short Sleeve Classic One Pocket Shirt,https://lsco.scene7.com/is/image/lsco/Levis/clothing/219770045-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>shirts
285400033,female>JeanJacketsandTruckers,Levi's NFL Denim Trucker Jacket,https://lsco.scene7.com/is/image/lsco/Levis/clothing/285400033-front-pdp.jpg?$pdp_desktop_full$,unisex>outerwear>jackets&coats>denim
181810015,male>Jeans,Levi's 541 Athletic Fit Stretch Jeans,https://lsco.scene7.com/is/image/lsco/Levis/clothing/181810015-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>jeans>others
360460001,male>Sweaters,Levi's Ribbed Crew Sweater,https://lsco.scene7.com/is/image/lsco/Levis/clothing/360460001-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>sweaters
284960015,male>JeanJacketsandTruckers,Levi's NFL Denim Trucker Jacket,https://lsco.scene7.com/is/image/lsco/Levis/clothing/284960015-front-pdp.jpg?$pdp_desktop_full$,unisex>outerwear>jackets&coats>denim
297480003,female>Jeans,Levi's Sliver High Rise Ankle Skinny Jeans,https://lsco.scene7.com/is/image/lsco/Levis/clothing/297480003-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>jeans>skinny
292480019,male>TShirts,Levi's Pocket Tee T-Shirt,https://lsco.scene7.com/is/image/lsco/Levis/clothing/292480019-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>tshirts
292480010,male>TShirts,Levi's Pocket Tee T-Shirt,https://lsco.scene7.com/is/image/lsco/Levis/clothing/292480010-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>tshirts
115010000,male>Jeans,Levi's 501 Shrink-to-Fit Jeans (Big & Tall),https://lsco.scene7.com/is/image/lsco/Levis/clothing/115010000-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>jeans>others
5012547,male>Jeans,Levi's 501 Original Fit Stretch Jeans,https://lsco.scene7.com/is/image/lsco/Levis/clothing/005012547-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>jeans>others
372320008,male>Jeans,Levi's Baby 12-24M Hamilton Knit Pull-On Jeans,https://lsco.scene7.com/is/image/lsco/H1-18/clothing/372320008-front-pdp.jpg?$pdp_desktop_full$,baby>bottomwear>jeans>others
372480006,male>Jeans,Levi's Little Boys 4-7x 502 Regular Taper Fit Jeans,https://lsco.scene7.com/is/image/lsco/H1-18/clothing/372480006-front-pdp.jpg?$pdp_desktop_full$,boys>bottomwear>jeans>others
372520047,male>Jeans,Levi's Little Boys 4-7x 511 Slim Fit Performance Jeans,https://lsco.scene7.com/is/image/lsco/H1-18/clothing/372520047-front-pdp.jpg?$pdp_desktop_full$,boys>bottomwear>jeans>others
393710004,female>TShirts,Levi's Boy Tee T-Shirt,https://lsco.scene7.com/is/image/lsco/Levis/clothing/393710004-front-pdp.jpg?$pdp_desktop_full$,boys>topwear>tshirts
372470013,male>Jeans,Levi's Boys 8-20 505 Regular Fit Jeans,https://lsco.scene7.com/is/image/lsco/H1-18/clothing/372470013-front-pdp.jpg?$pdp_desktop_full$,boys>bottomwear>jeans>others
409500030,male>Jeans,Levi's Boys 8-20 550 Relaxed (Husky) Jeans,https://lsco.scene7.com/is/image/lsco/H1-18/clothing/409500030-front-pdp.jpg?$pdp_desktop_full$,boys>bottomwear>jeans>others
381810016,male>Shirts,Levi's Boys 8-20 Barstow Western Shirt Chambray,https://lsco.scene7.com/is/image/lsco/Levis/clothing/381810016-front-pdp.jpg?$pdp_desktop_full$,boys>topwear>shirts
15590067,male>Jeans,Levi's 559 Relaxed Straight Fit Stretch Jeans (Big & Tall),https://lsco.scene7.com/is/image/lsco/Levis/clothing/015590067-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>jeans>straight
299440030,female>JeanJacketsandTruckers,Levi's Ex-Boyfriend Trucker Jacket,https://lsco.scene7.com/is/image/lsco/Levis/clothing/299440030-front-pdp.jpg?$pdp_desktop_full$,unisex>outerwear>jackets&coats>others
380160056,male>Belts,Levi's Bodie Bombay Belt,https://lsco.scene7.com/is/image/lsco/Levis/clothing/380160056-front-pdp.jpg?$pdp_desktop_full$,unisex>accessories>belts
694530006,male>Jeans,Levi's Little Boys 4-7x 505 Regular Fit Jeans,https://lsco.scene7.com/is/image/lsco/H1-18/clothing/694530006-front-pdp.jpg?$pdp_desktop_full$,boys>bottomwear>jeans>others
372470001,male>Shorts,Levi's Boys 8-20 505 Regular Fit Shorts,https://lsco.scene7.com/is/image/lsco/H1-18/clothing/372470001-front-pdp.jpg?$pdp_desktop_full$,boys>bottomwear>shorts
439350021,male>Jeans,Levi's Boys 8-20 511 Slim Fit Jeans (Husky),https://lsco.scene7.com/is/image/lsco/H1-18/clothing/439350021-front-pdp.jpg?$pdp_desktop_full$,boys>bottomwear>jeans>others
297390009,male>Sweatshirts,Levi's NFL Western Sweatshirt,https://lsco.scene7.com/is/image/lsco/Levis/clothing/297390009-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>sweatshirts
299450030,female>JeanJacketsandTruckers,Levi's Original Trucker Jacket,https://lsco.scene7.com/is/image/lsco/Levis/clothing/299450030-front-pdp.jpg?$pdp_desktop_full$,unisex>outerwear>jackets&coats>others
328880019,male>Shirts,Levi's Pacific No Pocket Shirt,https://lsco.scene7.com/is/image/lsco/Levis/clothing/328880019-front-pdp.jpg?$pdp_desktop_full$,unisex>topwear>shirts
773260005,male>Pants,Levi's Boys 8-20 511 Slim Fit Corduroy Pants,https://lsco.scene7.com/is/image/lsco/Levis/clothing/773260005-front-pdp.jpg?$pdp_desktop_full$,boys>bottomwear>pants>corduroy
188820116,female>Jeans,Levi's 721 High Rise Skinny Jeans,https://lsco.scene7.com/is/image/lsco/Levis/clothing/188820116-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>jeans>skinny
372570017,male>Pants,Levi's Baby 0-12M Hamilton Knit Pull On Pants,https://lsco.scene7.com/is/image/lsco/H1-18/clothing/372570017-front-pdp.jpg?$pdp_desktop_full$,baby>bottomwear>pants>others
374900294,male>TShirts,Levi's Little Boys 4-7x Bodhi Graphic Tee T-Shirt,https://lsco.scene7.com/is/image/lsco/H1-18/clothing/374900294-front-pdp.jpg?$pdp_desktop_full$,boys>topwear>tshirts
372540006,male>Jeans,Levi's Little Boys 4-7x 511 Slim Fit Performance Jeans,https://lsco.scene7.com/is/image/lsco/Levis/clothing/372540006-front-pdp.jpg?$pdp_desktop_full$,boys>bottomwear>jeans>others
373590025,female>Dresses,Levi's Toddler Girls 2T-4T Tiered Woven Dress,https://lsco.scene7.com/is/image/lsco/H1-18/clothing/373590025-front-pdp.jpg?$pdp_desktop_full$,baby>dresses>others
177800014,female>Jeans,Levi's 710 Super Skinny Jeans,https://lsco.scene7.com/is/image/lsco/Levis/clothing/177800014-front-pdp.jpg?$pdp_desktop_bottoms$,unisex>bottomwear>jeans>skinny
